,transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_name,merchant_city,merchant_state,zip,mcc,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_card,client_id_card,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,Is_fraud,Details
80,7475421,1/1/2010 2:13,989,2938,$396.03 ,Swipe Transaction,73661,Thackerville,OK,73459,7995,"
",989,78,66,1941,9,Male,6283 Rose Avenue,38.869998931884766,-77.4000015258789,46175.0,113514.0,16524.0,727,8,2938,989,Mastercard,Credit,5696485046042913,02/2024,764,True,1,28000.0,05/2007,2007,No,,
81,7475422,1/1/2010 2:13,1453,1117,($460.00),Swipe Transaction,5009,Middletown,NY,10940,7011,"
",1453,37,73,1982,11,Female,4830 Ocean Drive,33.72999954223633,-87.27999877929688,17716.0,36122.0,51593.0,641,2,1117,1453,Mastercard,Debit,5836173617667136,11/2024,80,True,1,14561.0,02/2007,2015,No,,
82,7475423,1/1/2010 2:14,474,2493,$91.02 ,Swipe Transaction,35451,Williston Park,NY,11596,5812,"
",474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.63999938964844,39705.0,80957.0,161166.0,683,6,2493,474,Visa,Credit,4700082044427658,04/2015,487,True,1,16900.0,04/2005,2014,No,No,
83,7475424,1/1/2010 2:15,1142,4674,$3.68 ,Swipe Transaction,59397,Cohasset,MA,2025,5812,"
",1142,52,62,1967,3,Male,544 Main Drive,42.150001525878906,-71.12999725341797,38878.0,79272.0,107029.0,716,3,4674,1142,Mastercard,Debit,5114438569807444,02/2020,461,True,2,43984.0,09/2008,2013,No,No,
84,7475425,1/1/2010 2:16,241,58,$38.11 ,Online Transaction,17976,ONLINE,,,4900,"
",241,58,67,1961,4,Female,6077 Sixth Avenue,34.93000030517578,-79.76000213623047,15009.0,30605.0,16549.0,737,5,58,241,Mastercard,Debit,5337331365480778,04/2019,672,True,2,12861.0,01/2004,2008,No,,
85,7475426,1/1/2010 2:17,461,5482,$25.97 ,Swipe Transaction,45389,Canton,MI,48188,5813,"
",461,42,68,1977,12,Female,28 Hillside Boulevard,42.29999923706055,-83.4800033569336,32078.0,65403.0,80057.0,784,4,5482,461,Mastercard,Debit,5182820825620434,04/2021,126,True,1,28963.0,11/2007,2012,No,,
86,7475427,1/1/2010 2:17,1776,4938,$66.05 ,Online Transaction,39021,ONLINE,,,4784,"
",1776,47,75,1972,10,Male,130 Lincoln Drive,40.040000915527344,-82.12000274658203,21156.0,43133.0,44263.0,693,3,4938,1776,Amex,Credit,357731604070533,05/2020,270,True,1,13400.0,10/1999,2012,No,No,
87,7475429,1/1/2010 2:22,595,4667,$33.02 ,Swipe Transaction,71416,Bullock,NC,27507,4900,"
",595,79,66,1941,2,Male,132 Lexington Drive,36.5,-78.55000305175781,18100.0,29041.0,4427.0,699,4,4667,595,Mastercard,Debit,5007147574833881,04/2022,560,True,2,16786.0,09/2008,2008,No,No,
88,7475430,1/1/2010 2:22,972,4166,$103.97 ,Swipe Transaction,18966,Markesan,WI,53946,4900,"
",972,35,69,1984,5,Male,215 Plum Boulevard,31.84000015258789,-106.43000030517578,24608.0,50177.0,101323.0,681,4,4166,972,Visa,Debit,4831547258942108,11/2021,45,False,1,2508.0,08/2005,2012,No,,
89,7475431,1/1/2010 2:25,212,2418,$2.33 ,Swipe Transaction,61195,Dallas,TX,75227,5541,"
",212,52,67,1968,2,Male,142 First Drive,32.790000915527344,-96.76000213623047,13799.0,28137.0,88482.0,797,6,2418,212,Mastercard,Debit,5110273101457986,08/2024,532,True,2,6795.0,04/2001,2009,No,No,
90,7475432,1/1/2010 2:25,1214,5508,$51.58 ,Online Transaction,98436,ONLINE,,,5192,"
",1214,40,64,1979,11,Male,83302 Valley Stream Lane,42.060001373291016,-71.23999786376953,35544.0,72470.0,133421.0,711,2,5508,1214,Visa,Debit,4968168260037253,05/2021,607,True,1,21073.0,11/2007,2011,No,No,
91,7475434,1/1/2010 2:28,178,4261,$57.43 ,Swipe Transaction,78454,Grain Valley,MO,64029,5812,"
",178,47,66,1972,7,Female,27 Third Avenue,39.0099983215332,-94.27999877929688,24057.0,49045.0,0.0,727,3,4261,178,Mastercard,Debit,5041406633994156,01/2023,155,True,2,17206.0,08/2008,2010,No,No,
92,7475435,1/1/2010 2:31,1077,4104,$2.87 ,Swipe Transaction,61195,Ukiah,CA,95482,5541,"
",1077,57,54,1962,12,Female,886 Plum Boulevard,39.119998931884766,-123.27999877929688,17899.0,12044.0,10323.0,576,3,4104,1077,Visa,Debit (Prepaid),4849525193834905,05/2020,704,True,2,33.0,08/2001,2009,No,,
93,7475436,1/1/2010 2:32,1155,5784,$27.63 ,Swipe Transaction,1903,Miami,FL,33127,5812,"
",1155,83,65,1936,8,Female,387 Third Boulevard,31.5,-111.05999755859375,15462.0,29494.0,1196.0,689,5,5784,1155,Visa,Credit,4986381278679951,07/2010,21,True,2,7100.0,12/2002,2012,No,No,
94,7475437,1/1/2010 2:33,1443,4730,$76.76 ,Swipe Transaction,59288,Waianae,HI,96792,5912,"
",1443,47,69,1972,7,Male,318 Ninth Lane,21.440000534057617,-158.17999267578125,17175.0,35016.0,54455.0,732,3,4730,1443,Mastercard,Debit,5449645261322618,03/2022,354,True,2,16392.0,09/2009,2011,No,No,
95,7475438,1/1/2010 2:35,387,4601,$9.10 ,Swipe Transaction,75936,Amherst,OH,44001,5814,"
",387,34,65,1985,10,Male,8229 Bayview Avenue,41.400001525878906,-82.2300033569336,22261.0,45388.0,64749.0,723,1,4601,387,Mastercard,Debit (Prepaid),5954988204081791,11/2015,200,True,2,49.0,09/2006,2010,No,,
96,7475439,1/1/2010 2:35,1998,2160,$0.75 ,Swipe Transaction,99312,Burlingame,CA,94010,5411,"
",1998,65,67,1954,9,Male,10 Third Avenue,37.560001373291016,-122.37000274658203,0.0,645.0,790.0,688,3,2160,1998,Visa,Debit (Prepaid),4969817527377037,11/2022,756,True,1,110.0,03/2007,2007,No,No,
97,7475440,1/1/2010 2:39,706,4284,$160.00 ,Swipe Transaction,27092,Boulder Creek,CA,95006,4829,"
",706,33,68,1986,9,Female,212 Ocean View Avenue,38.02000045776367,-122.54000091552734,33148.0,67589.0,106072.0,602,2,4284,706,Amex,Credit,328201278531872,05/2017,545,True,1,13700.0,08/2009,2013,No,No,
98,7475441,1/1/2010 2:40,503,1088,$28.21 ,Swipe Transaction,20561,Chicago,IL,60629,5912,"
",503,47,61,1973,2,Female,54 Valley Lane,41.83000183105469,-87.68000030517578,14497.0,29564.0,54279.0,694,2,1088,503,Mastercard,Debit (Prepaid),5499438981291346,06/2020,547,False,1,39.0,02/2006,2006,No,,
99,7475442,1/1/2010 2:40,714,2958,$44.86 ,Swipe Transaction,1238,Fayetteville,AR,72703,7393,"
",714,61,67,1958,10,Female,72 Second Street,45.34000015258789,-122.66000366210938,35992.0,73383.0,155191.0,760,2,2958,714,Mastercard,Debit (Prepaid),5082951387967574,07/2022,776,True,1,42.0,05/2008,2014,No,No,
100,7475443,1/1/2010 2:44,908,5154,$57.73 ,Swipe Transaction,68751,Holly Springs,NC,27540,5651,"
",908,62,70,1957,8,Male,3776 Bayview Lane,35.689998626708984,-78.62000274658203,22685.0,46256.0,106753.0,650,3,5154,908,Mastercard,Debit,5566661174535407,01/2024,748,True,1,13123.0,10/2009,2014,No,,
101,7475444,1/1/2010 2:45,758,2181,$6.52 ,Swipe Transaction,75781,Alhambra,CA,91801,5411,"
",758,63,68,1956,12,Male,39126 El Camino Boulevard,34.09000015258789,-118.12999725341797,21178.0,43180.0,36832.0,764,5,2181,758,Mastercard,Debit,5399696839533551,05/2020,371,True,2,5553.0,03/2008,2015,No,No,
102,7475446,1/1/2010 2:48,1411,1069,$4.04 ,Swipe Transaction,10455,Saint Charles,IL,60174,5812,"
",1411,57,66,1962,6,Female,3196 Elm Boulevard,41.91999816894531,-88.30000305175781,33847.0,69007.0,52218.0,720,4,1069,1411,Visa,Credit,4048254149559977,11/2020,440,True,1,18200.0,02/2005,2014,No,No,
103,7475447,1/1/2010 2:51,140,152,$3.93 ,Swipe Transaction,61195,Woodbury,TN,37190,5541,"
",140,37,72,1983,2,Female,108 Washington Street,36.279998779296875,-86.83000183105469,20657.0,42120.0,72801.0,739,4,152,140,Mastercard,Debit,5845373196638993,09/2022,111,True,1,13441.0,01/2008,2011,No,,
104,7475449,1/1/2010 2:51,1424,4710,$5.12 ,Swipe Transaction,95811,Seligman,AZ,86337,5411,"
",1424,101,68,1918,5,Female,887 Third Boulevard,35.130001068115234,-112.98999786376953,13086.0,15348.0,1396.0,761,4,4710,1424,Mastercard,Credit,5033949193863455,05/2021,76,True,2,8000.0,09/2009,2011,No,,
105,7475450,1/1/2010 2:52,843,184,$19.15 ,Swipe Transaction,73365,Terre Haute,IN,47805,5651,"
",843,35,64,1984,8,Male,4238 Lexington Lane,41.84000015258789,-87.75,13891.0,28325.0,38658.0,822,6,184,843,Visa,Debit,4441719525815769,03/2017,895,True,2,10495.0,01/2008,2011,No,No,
106,7475452,1/1/2010 2:57,895,217,$58.85 ,Swipe Transaction,88544,Big Bear Lake,CA,92315,5300,"
",895,46,70,1973,8,Female,9503 South Street,34.22999954223633,-116.86000061035156,15515.0,31632.0,76538.0,832,3,217,895,Visa,Credit,4419165641059150,11/2023,167,True,1,10300.0,01/2009,2013,No,No,
107,7475453,1/1/2010 2:57,1313,4183,$2.77 ,Swipe Transaction,61746,Sutersville,PA,15083,5411,"
",1313,35,67,1985,1,Male,9853 Sussex Street,40.61000061035156,-79.83000183105469,14798.0,30172.0,39959.0,653,2,4183,1313,Mastercard,Debit (Prepaid),5983193668955521,05/2021,265,True,2,87.0,08/2006,2016,No,No,
108,7475454,1/1/2010 2:57,1459,3383,$2.75 ,Swipe Transaction,47756,Albuquerque,NM,87121,5411,"
",1459,53,65,1967,2,Male,9385 Birch Street,35.11000061035156,-106.62000274658203,15385.0,31369.0,0.0,707,3,3383,1459,Mastercard,Debit,5197434740318528,08/2023,239,False,2,12708.0,06/2008,2008,No,,
109,7475455,1/1/2010 2:59,474,2493,$115.37 ,Swipe Transaction,98648,Williston Park,NY,11596,5814,"
",474,55,66,1964,4,Male,455 Little Creek Boulevard,40.75,-73.63999938964844,39705.0,80957.0,161166.0,683,6,2493,474,Visa,Credit,4700082044427658,04/2015,487,True,1,16900.0,04/2005,2014,No,,
110,7475456,1/1/2010 3:02,1802,5836,$77.70 ,Swipe Transaction,60569,Somerset,NJ,8873,5300,"
",1802,39,62,1980,11,Female,719 Third Lane,40.34000015258789,-74.44000244140625,29088.0,59313.0,102360.0,802,2,5836,1802,Mastercard,Debit,5189892950843584,10/2017,495,True,2,36920.0,12/2005,2011,No,No,
111,7475457,1/1/2010 3:03,702,4199,$120.87 ,Swipe Transaction,61195,Huntington Station,NY,11746,5541,"
",702,46,68,1973,7,Female,33 Tenth Street,40.84000015258789,-73.4000015258789,34873.0,71103.0,136853.0,721,4,4199,702,Mastercard,Credit,5981505152751126,02/2021,991,True,2,15000.0,08/2007,2007,No,No,
112,7475458,1/1/2010 3:06,461,5482,$23.86 ,Swipe Transaction,45389,Canton,MI,48188,5813,"
",461,42,68,1977,12,Female,28 Hillside Boulevard,42.29999923706055,-83.4800033569336,32078.0,65403.0,80057.0,784,4,5482,461,Mastercard,Debit,5182820825620434,04/2021,126,True,1,28963.0,11/2007,2012,No,No,
113,7475459,1/1/2010 3:08,169,3256,$11.18 ,Swipe Transaction,2205,Sumter,SC,29153,5813,"
",169,85,71,1934,5,Male,2 11th Avenue,33.939998626708984,-80.38999938964844,14224.0,30451.0,93.0,686,4,3256,169,Mastercard,Debit,5995053751840192,02/2024,267,True,1,12591.0,06/2003,2010,No,No,
114,7475460,1/1/2010 3:08,957,4532,($147.00),Swipe Transaction,44795,Marysville,OH,43040,3780,"
",957,73,64,1946,9,Female,862 Martin Luther King Drive,39.16999816894531,-77.26000213623047,33637.0,37789.0,24575.0,605,3,4532,957,Mastercard,Debit,5405712448987535,06/2020,515,False,1,27974.0,09/2003,2012,No,No,
115,7475461,1/1/2010 3:09,140,152,$3.92 ,Swipe Transaction,75936,Whites Creek,TN,37189,5814,"
",140,37,72,1983,2,Female,108 Washington Street,36.279998779296875,-86.83000183105469,20657.0,42120.0,72801.0,739,4,152,140,Mastercard,Debit,5845373196638993,09/2022,111,True,1,13441.0,01/2008,2011,No,No,
116,7475462,1/1/2010 3:09,843,184,$27.29 ,Swipe Transaction,73365,Terre Haute,IN,47805,5651,"
",843,35,64,1984,8,Male,4238 Lexington Lane,41.84000015258789,-87.75,13891.0,28325.0,38658.0,822,6,184,843,Visa,Debit,4441719525815769,03/2017,895,True,2,10495.0,01/2008,2011,No,No,
117,7475463,1/1/2010 3:11,1921,1181,$40.89 ,Online Transaction,59350,ONLINE,,,7922,"
",1921,44,65,1975,3,Male,704 Third Avenue,34.119998931884766,-83.22000122070312,15726.0,32064.0,9833.0,709,3,1181,1921,Mastercard,Debit (Prepaid),5403639313421706,04/2020,283,True,2,89.0,02/2009,2009,No,,
118,7475464,1/1/2010 3:13,957,4532,$14.21 ,Swipe Transaction,44795,Marysville,OH,43040,3780,"
",957,73,64,1946,9,Female,862 Martin Luther King Drive,39.16999816894531,-77.26000213623047,33637.0,37789.0,24575.0,605,3,4532,957,Mastercard,Debit,5405712448987535,06/2020,515,False,1,27974.0,09/2003,2012,No,No,
119,7475465,1/1/2010 3:16,1920,3415,$24.47 ,Swipe Transaction,35001,Oak Park,MN,56357,5813,"
",1920,64,66,1955,7,Male,3315 Lake Lane,46.040000915527344,-95.29000091552734,15325.0,31244.0,51924.0,713,4,3415,1920,Amex,Credit,347590336473806,08/2021,561,True,1,8200.0,06/2009,2013,No,No,
120,7475466,1/1/2010 3:17,319,248,$29.60 ,Swipe Transaction,54850,Fresno,CA,93727,4814,"
",319,67,67,1952,12,Male,388 Third Avenue,36.75,-119.66999816894531,17683.0,28357.0,10400.0,628,2,248,319,Visa,Credit,4086497597276972,03/2021,383,True,2,6800.0,01/2010,2010,No,No,
121,7475467,1/1/2010 3:17,613,1191,$22.77 ,Swipe Transaction,44919,Lombard,IL,60148,5814,"
",613,39,69,1980,9,Female,7549 Fourth Lane,41.869998931884766,-88.01000213623047,27741.0,56562.0,111495.0,712,4,1191,613,Visa,Debit,4102523265404423,07/2023,669,True,1,28320.0,02/2009,2009,No,,
122,7475468,1/1/2010 3:20,121,5952,$58.47 ,Online Transaction,80770,ONLINE,,,7922,"
",121,34,66,1985,11,Female,71858 Mountain View Street,44.209999084472656,-88.43000030517578,22277.0,45419.0,124370.0,721,3,5952,121,Visa,Debit,4716535552633032,02/2023,508,True,1,18137.0,12/2008,2011,No,No,
123,7475469,1/1/2010 3:23,1787,2228,$37.09 ,Swipe Transaction,96712,Lexington,KY,40509,5813,"
",1787,52,66,1967,9,Female,417 Hill Lane,38.040000915527344,-84.44999694824219,28583.0,58278.0,51539.0,689,6,2228,1787,Mastercard,Debit,5686962857502766,06/2022,257,True,1,27590.0,03/2009,2010,No,,
124,7475470,1/1/2010 3:26,609,2892,$11.44 ,Swipe Transaction,46284,Garland,TX,75040,5411,"
",609,59,62,1961,2,Male,795 Tenth Street,32.90999984741211,-96.62000274658203,18408.0,37536.0,63386.0,717,3,2892,609,Visa,Credit,4979556172920761,08/2024,507,True,2,10600.0,05/2005,2005,No,No,
125,7475471,1/1/2010 3:27,1209,3387,$4.78 ,Swipe Transaction,50783,New Rochelle,NY,10801,5411,"
",1209,45,67,1974,6,Female,95 12th Drive,40.939998626708984,-73.86000061035156,31299.0,63815.0,4832.0,699,6,3387,1209,Mastercard,Debit (Prepaid),5771648554583821,08/2020,775,True,1,76.0,06/2008,2014,No,No,
126,7475473,1/1/2010 3:29,895,1116,$35.23 ,Swipe Transaction,45188,Big Bear Lake,CA,92315,5651,"
",895,46,70,1973,8,Female,9503 South Street,34.22999954223633,-116.86000061035156,15515.0,31632.0,76538.0,832,3,1116,895,Mastercard,Debit (Prepaid),5490867691921019,10/2018,222,True,2,49.0,02/2007,2017,No,,
127,7475474,1/1/2010 3:32,819,3245,$102.27 ,Swipe Transaction,51664,Pittsburgh,PA,15224,4900,"
",819,55,77,1964,10,Female,4909 Maple Avenue,40.43000030517578,-79.97000122070312,18392.0,37495.0,28449.0,687,3,3245,819,Visa,Credit,4067933636132210,02/2023,693,True,1,8400.0,06/2002,2010,No,No,
128,7475475,1/1/2010 3:32,1237,2092,$3.58 ,Swipe Transaction,75936,Waukegan,IL,60085,5814,"
",1237,46,66,1973,9,Female,3276 Maple Street,42.369998931884766,-87.86000061035156,15770.0,32150.0,47179.0,717,6,2092,1237,Mastercard,Debit (Prepaid),5295399317930837,12/2015,543,True,2,51.0,03/2005,2007,No,,
129,7475476,1/1/2010 3:32,1538,3206,$14.36 ,Swipe Transaction,98374,Nazareth,PA,18064,5411,"
",1538,82,62,1937,8,Male,58 River Avenue,40.709999084472656,-73.98999786376953,16494.0,23572.0,216.0,590,2,3206,1538,Mastercard,Debit,5013050025628156,10/2021,272,True,2,21284.0,06/1998,2016,No,No,
130,7475477,1/1/2010 3:36,1686,2617,$176.44 ,Swipe Transaction,1827,Lafayette,CO,80026,5912,"
",1686,54,67,1965,3,Female,401 North Avenue,39.9900016784668,-105.08999633789062,30072.0,61312.0,25355.0,708,3,2617,1686,Visa,Credit,4623874187817166,07/2024,385,True,1,16300.0,04/2009,2013,No,No,
131,7475478,1/1/2010 3:49,442,112,$120.00 ,Swipe Transaction,27092,Belleville,IL,62221,4829,"
",442,47,66,1972,8,Male,801 12th Drive,38.33000183105469,-90.4000015258789,23836.0,48600.0,23992.0,791,5,112,442,Visa,Debit,4420834293443756,02/2020,403,True,1,40384.0,01/2006,2006,No,No,
132,7475479,1/1/2010 3:51,1209,3387,$4.39 ,Swipe Transaction,50783,New Rochelle,NY,10801,5411,"
",1209,45,67,1974,6,Female,95 12th Drive,40.939998626708984,-73.86000061035156,31299.0,63815.0,4832.0,699,6,3387,1209,Mastercard,Debit (Prepaid),5771648554583821,08/2020,775,True,1,76.0,06/2008,2014,No,No,
133,7475480,1/1/2010 3:52,618,3411,$6.72 ,Swipe Transaction,75781,Manhattan Beach,CA,90266,5411,"
",618,32,67,1987,8,Male,3525 Second Lane,33.91999816894531,-118.19999694824219,13632.0,27795.0,72318.0,701,4,3411,618,Visa,Debit,4377250779161296,02/2024,393,True,1,12496.0,06/2008,2010,No,No,
134,7475481,1/1/2010 3:52,1941,2940,$13.79 ,Swipe Transaction,56241,Campbell,TX,75422,5310,"
",1941,38,78,1981,8,Male,2867 Federal Drive,33.13999938964844,-95.94999694824219,18934.0,38609.0,27463.0,740,3,2940,1941,Visa,Debit (Prepaid),4704135426810723,02/2020,251,True,2,30.0,05/2007,2008,No,No,
135,7475482,1/1/2010 3:53,241,3921,$63.50 ,Swipe Transaction,70766,Rockingham,NC,28379,5651,"
",241,58,67,1961,4,Female,6077 Sixth Avenue,34.93000030517578,-79.76000213623047,15009.0,30605.0,16549.0,737,5,3921,241,Visa,Credit,4241977850163967,05/2022,803,False,1,6900.0,07/2009,2012,No,,
136,7475483,1/1/2010 3:56,377,4602,$59.44 ,Swipe Transaction,55604,Withee,WI,54498,7538,"
",377,80,67,1940,1,Female,305 Pine Avenue,47.38999938964844,-122.26000213623047,24884.0,39110.0,363.0,750,5,4602,377,Mastercard,Debit,5870688639058028,02/2024,916,False,1,32636.0,09/2006,2016,No,,
137,7475485,1/1/2010 3:57,185,5361,$15.89 ,Online Transaction,39261,ONLINE,,,5815,"
",185,47,67,1973,1,Female,276 Fifth Boulevard,40.65999984741211,-74.19000244140625,15175.0,30942.0,71066.0,779,3,5361,185,Amex,Credit,300609782832003,01/2024,663,True,1,6900.0,11/2000,2013,No,No,
138,7475486,1/1/2010 4:01,421,2177,$96.63 ,Swipe Transaction,20561,Ottumwa,IA,52501,5912,"
",421,53,67,1967,1,Female,595 Valley Stream Drive,41.970001220703125,-91.66000366210938,22502.0,45876.0,58252.0,790,7,2177,421,Mastercard,Credit,5973458794875603,09/2023,685,True,1,10600.0,03/2008,2016,No,,
139,7475487,1/1/2010 4:05,1382,2838,$93.13 ,Swipe Transaction,22014,Dallas,TX,75253,4900,"
",1382,58,65,1961,7,Male,16 Eighth Lane,32.790000915527344,-96.76000213623047,12693.0,25883.0,44404.0,706,4,2838,1382,Mastercard,Debit,5947766191531250,10/2024,760,True,2,11415.0,05/2003,2013,No,,
140,7475488,1/1/2010 4:06,1080,2562,$31.50 ,Swipe Transaction,85304,Eastman,GA,31023,5310,"
",1080,56,63,1963,11,Female,4581 Eighth Boulevard,32.189998626708984,-83.16999816894531,14425.0,29413.0,46043.0,703,2,2562,1080,Mastercard,Debit,5657550046539675,06/2021,692,True,1,1470.0,04/2008,2008,No,No,
141,7475489,1/1/2010 4:13,1413,4673,$1.62 ,Swipe Transaction,20519,Jasper,IN,47546,5942,"
",1413,39,65,1980,5,Female,796 Sussex Avenue,39.029998779296875,-87.05000305175781,15285.0,31170.0,33165.0,685,5,4673,1413,Mastercard,Debit,5703901298391167,11/2010,436,True,2,15562.0,09/2008,2016,No,No,
142,7475490,1/1/2010 4:14,585,5881,$20.86 ,Online Transaction,41122,ONLINE,,,4784,"
",585,52,62,1967,9,Male,5581 Federal Street,30.110000610351562,-97.30000305175781,20346.0,41483.0,64715.0,584,1,5881,585,Mastercard,Debit,5035566276017342,09/2024,348,False,1,19913.0,12/2007,2010,No,No,
143,7475491,1/1/2010 4:17,356,3251,$7.71 ,Online Transaction,50404,ONLINE,,,4784,"
",356,50,73,1969,10,Female,24 River Avenue,27.190000534057617,-80.23999786376953,20315.0,41420.0,0.0,691,5,3251,356,Mastercard,Debit,5812893386791853,07/2012,51,True,2,14100.0,06/2003,2010,No,No,
144,7475492,1/1/2010 4:17,1920,2791,$33.19 ,Swipe Transaction,35001,Oak Park,MN,56357,5813,"
",1920,64,66,1955,7,Male,3315 Lake Lane,46.040000915527344,-95.29000091552734,15325.0,31244.0,51924.0,713,4,2791,1920,Visa,Debit,4515665907154914,06/2020,91,False,2,20318.0,05/1996,2015,No,No,
145,7475493,1/1/2010 4:18,816,5066,$108.13 ,Swipe Transaction,98374,Church Hill,TN,37642,5411,"
",816,56,65,1964,2,Male,8943 11th Drive,36.560001373291016,-82.19000244140625,17795.0,36285.0,67244.0,759,5,5066,816,Visa,Debit,4426138047544539,06/2020,937,True,2,13593.0,10/2006,2006,No,,
146,7475494,1/1/2010 4:21,103,5113,$166.34 ,Online Transaction,56276,ONLINE,,,4899,"
",103,41,71,1978,3,Female,8 Tenth Drive,35.81999969482422,-78.6500015258789,17056.0,34774.0,78060.0,850,5,5113,103,Mastercard,Credit,5027469645306341,03/2023,841,True,2,8500.0,10/2008,2008,No,,
147,7475495,1/1/2010 4:21,1635,115,$14.50 ,Swipe Transaction,45501,Jamaica,NY,11434,5912,"
",1635,54,58,1965,3,Male,90 Sussex Drive,40.68000030517578,-73.77999877929688,20760.0,42332.0,75213.0,616,6,115,1635,Visa,Debit,4237044992015683,10/2022,443,True,2,24876.0,01/2006,2009,No,No,
148,7475496,1/1/2010 4:22,1313,4183,$3.36 ,Swipe Transaction,98374,Slovan,PA,15078,5411,"
",1313,35,67,1985,1,Male,9853 Sussex Street,40.61000061035156,-79.83000183105469,14798.0,30172.0,39959.0,653,2,4183,1313,Mastercard,Debit (Prepaid),5983193668955521,05/2021,265,True,2,87.0,08/2006,2016,No,,
149,7475497,1/1/2010 4:25,20,3857,$2.56 ,Swipe Transaction,59397,Weatherford,TX,76086,5812,"
",20,86,67,1933,12,Female,3631 Plum Boulevard,32.41999816894531,-97.0999984741211,19477.0,23371.0,0.0,757,8,3857,20,Mastercard,Debit,5375421607189929,07/2016,213,True,1,15771.0,07/2008,2016,No,No,
150,7475498,1/1/2010 4:27,1736,113,$55.79 ,Swipe Transaction,24823,Brooklyn,NY,11211,7538,"
",1736,43,67,1977,1,Male,2479 Valley Avenue,40.63999938964844,-73.94000244140625,22456.0,45789.0,94014.0,695,4,113,1736,Visa,Debit,4870854561726482,06/2021,880,True,1,23631.0,01/2006,2014,No,No,
151,7475499,1/1/2010 4:28,1812,2531,$174.06 ,Swipe Transaction,68671,North Little Rock,AR,72116,5541,"
",1812,31,62,1988,5,Female,551 Essex Drive,34.779998779296875,-92.25,25002.0,50978.0,76898.0,574,2,2531,1812,Mastercard,Debit,5995209262760871,04/2023,430,False,1,33557.0,04/2007,2013,No,No,
152,7475500,1/1/2010 4:30,1905,5807,$54.98 ,Online Transaction,73186,ONLINE,,,4814,"
",1905,36,68,1983,12,Male,9340 Valley Street,27.479999542236328,-82.56999969482422,13972.0,28489.0,6087.0,808,4,5807,1905,Mastercard,Debit,5040622566272530,07/2022,87,True,2,1424.0,12/2004,2012,No,,
